id,video_id,text,label,raw_response,matched_keywords,label_prior,model
UgwMAYw_Wu5IqZftH1d4AaABAg,9SK6boOSZX0,"Биздин эки дос тазик менен суйлошот имиш акмак доопороздор ,тазиктер максатына жетти ,алар элдин уй жайын куйгузуп ошол жерлерден жер которуп кетишин максат кылышкан .жок дегенде ошол чектеш тазик айылдарында Таши кулун кокко сапырыш керек болчу .биз тийген жокбуз деп гуманный болосунар ,жоо аяган жаралуу жазында аядынар тазикти ,кана жооп Таши,Садыр бийликти алдынбы?ошого жооп бер ,колдон келбейби кеткиле пока не поздно .",hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgxgwL4mti4Ij3Tmbrp4AaABAg,KSVY5SRkfn8,Камчыбек Ташиев УКМкадакы чорныйларды буларды билбей калган окшойт билсе өзү алып барып камайт эле баарын,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwNYynzOZhk-awNxbB4AaABAg,KSVY5SRkfn8,"Мыйзамдуу ОПГ лар, соз жок Бир куну олкобузго кыямат кылмак беле жетекчиси баш болуп😮😮😮",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwKnb3a8PJIvJrGTzV4AaABAg,GE9a-UY4I7E,Атабай анан артындагы далбандар көп эле акулдуу болбогулачы силерге караганда картошка казган дыйкан акылдуу.жеенбеков эркекче сорточу эшектерди кыргыз элдин ишеничин актачы темирдей закон оңолсун.,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgxznipUTz-AxB-VbpN4AaABAg,bXQ7pHLuXSc,Мне ишин бар кандай уйдо жашайт,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugyp3pLzv5DtML0KgLh4AaABAg,KSVY5SRkfn8,Тагиев болбосо кайарадан башталат,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugx5cMYm4oBVthXISkx4AaABAg,HeGfRTka3TQ,Динменен жашаш керек акыйкат динде мен динменен жашагандан бери эч кандай прабиляма жок,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyuRk91qYUIUNpYtlt4AaABAg,bXQ7pHLuXSc,Эл кимдин ким экенин билип калды? Бащты айлантпагыла,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyF8biiI4QlHtZQC-R4AaABAg,fIXFhZQ1Irg,"Читаешь комментарии и понимаешь, что дебилов много таких же, как эти мырки в форме. Печально😔!",offensive,offensive,дебил,potentially_hate,CohereForAI/aya-expanse-8b
UgzKnxAfWpKFROdsx6B4AaABAg,HeGfRTka3TQ,Ошол эркек сага кызга кызыкпаш учун Аллах Тааланын буйругун кыз кишиге милдет кылган ХИДЖАПты кийиш керек. Ошондо гана эркек кишинин сексуалдык козгоосу ачылбай ХИДЖАПчан кызды коргондо. Ар бир кыздарыбызга Аллахым ыйман Ынсап берсин...,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzZvWz7zIfAFI6wlSt4AaABAg,bXQ7pHLuXSc,80 адамдын олтуруп 1000 ашык адамдар жаракат алышкан млярдаган акчанын уурдап лондонго барып тынч жашайм деген ойу бар окшойт Бакиевтер,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugw32VUicmpsYx2lG254AaABAg,HeGfRTka3TQ,Ей кыйындар кыздай болуп еле кийинип журсонор силерге ечким карабайт.фигуран котунордон бери корунуп турса емне кылсын еркетер ошондой болот.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyYB-m2UHFb8fzwTH54AaABAg,fIXFhZQ1Irg,Гейпарадчылар акчага сатылган саткындар буларга грант деп акча берсен апасын сатат улутун тарыхын сатып болушту.Эми ушулардын тарабын талашкандар силер да ушулардай американын жугундусун ичип жүрүсүңөр да карт кекирип,hate,hate,сатылган,potentially_hate,CohereForAI/aya-expanse-8b
UgyOa9rpxvcKOsLNFX14AaABAg,GE9a-UY4I7E,Лучше атканы жакшы елего келесоолор кандай шермендесинер кан ичер ууруну акмактар намызы жоктор,non_hate,non_hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
Ugy4rgU0KdsHlFFK7cR4AaABAg,GE9a-UY4I7E,Ырысбек чыныгы патриот,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyLy_SI5MZKdm6zgBh4AaABAg,HeGfRTka3TQ,Жамгырчыева эң туура айтыптыр Шамал болбосо терекин учу кыймылдабайт,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyjkigtJdF2a_Wmcxh4AaABAg,MzmJyHQlS5Y,Онуно жараша ой жугуртот екен да адамдар,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugz9CrXr9xUldYgKWZZ4AaABAg,MzmJyHQlS5Y,Эдил сен котоктон баш жасаба,offensive,offensive,коток,potentially_hate,CohereForAI/aya-expanse-8b
UgxupF57wEiND1DHl5B4AaABAg,rcF3WelvY18,"бишкектин имараттарын чейреги розовый цвет ичи сырты бут жабасынарбы ?Же розовый цвет тыуюу бу ? Эртен голубой тус, бирсугуну кызыл тусу, кара ак тус менен жашайлыбы",non_hate,non_hate,голубой,potentially_hate,CohereForAI/aya-expanse-8b
Ugw8AY3PMF71JS57opB4AaABAg,MzmJyHQlS5Y,Бул айбандарды багып чонойткон ата энеси шерменде эле болдуго . Бул акмактардын тукумдарын бут кырыш керек .,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgxKrBJ2O8_L62cHtgh4AaABAg,9SK6boOSZX0,Булар акмактар Кыргыз элине кол салып жонокой элди атып Аллаху Акбар дешет 2 жузду адамдар Аллах жазанарды берсин,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
Ugw4h8psZEaAPejKzz54AaABAg,fIXFhZQ1Irg,Майрам болобу башка болобу элди хуй чогулат эми плошаткада,offensive,offensive,хуй,potentially_hate,CohereForAI/aya-expanse-8b
UgwpwroJt8zBjIlhtp94AaABAg,GE9a-UY4I7E,Садыр Жапаровду Кудай сактасын .Бандитердин баары Олсын.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzcgfX2C5VoVQGosOV4AaABAg,rcF3WelvY18,Секет кетейин Мунарбек баракелде эшек кыздар мн балдарды ушинтип ачыка чыгаргыла Ата энелеии корсун,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgxqRdq6deXZexd32kh4AaABAg,GE9a-UY4I7E,салянованы сойуш керек экен. Батукаев мн чогу иш кылат экенда,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugype6ixSN5Xiv9itAZ4AaABAg,bXQ7pHLuXSc,Акмак дагы оштуктар болушуп олушоткоо Бакиевге бакиев дагы хандай жашайт кен фирмалары банктары баркен кайсыл акчасына акмактар Элди светсиз тундоп гундоп отургузуп коюб эми солдурогон сооронбайы элди окко учкандайлеее олуватат кыргызстанды талап тоноп качып гетти,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgzTsOYWTJyhv-a_vtZ4AaABAg,9SK6boOSZX0,эшек тажиктер акмактар зокурлор!!!!!,hate,hate,акмак|эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgyjFPwRcfAWUz2mHUt4AaABAg,uVtRxYnDPIQ,Идите нахуй с кыргызстана грязьный люди блят,offensive,offensive,бля,potentially_hate,CohereForAI/aya-expanse-8b
UgxiZ2G611Z41PACn0R4AaABAg,MzmJyHQlS5Y,"Раим.Матраимовдун тагдыры кыйын эле,башка Өлкөгө качып эле кетпесе бул киши адам өлтүрүү кылмыштарына айыпкер катары жоопко тартууга мүнкүн.",hate,hate,өлтүрү,potentially_hate,CohereForAI/aya-expanse-8b
UgxHWvAGQ168LRrqi-94AaABAg,iM4S3PDEGDg,ЭЙ КАЙСЫЛ ИТ ЧЫГАРЫП ЖАТАТ БУЛ ВИДИНУ БАШЫ ЖОК КЫРГЫЗСТАНДА ЖАШАП КЫРГЫЗСТАНДЫН ДУШМАНЫГОО АКМАК КУДАЙ ЖАЗАСЫН БЕРСИН КИМ БОЛСО ДА САДЫР ЖАПАРОВ ДЕП КОЙОТ ИТ. ЭЛДИН ДУШМАНЫ ЭКЕН БУЛ,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgzPXr0Wsz24eEjkIuZ4AaABAg,8W94yWJHw6A,Урук тукуму менен жок кылынсын чекит,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzVzdLE8PYsmZY2lq54AaABAg,MzmJyHQlS5Y,"Пахтакорлор ду чекеден камагыла УКМК алга,ырлары бутту Раимдин,арам акчага мечит салган болбойтго.",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugx7WCrueCBrR1aLE2t4AaABAg,HeGfRTka3TQ,Олтуруп койом мен аны жонеле уктап жатбайсынбы.,offensive,offensive,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgzBaAYCWLfHM00V4WF4AaABAg,MzmJyHQlS5Y,Сокени асилбек шакалды камасанар Кыргызстан онугот болбосо ошол акыбал Ошто туштукто только корупция гулдоп онугуп атат туу чокуда,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxzkhYSF6N7qQZusMN4AaABAg,HeGfRTka3TQ,Кары кишилерге ынсап ыйман берсин карыганда какжандабай баарын эле айтбайм арасында барэкенда окунучту,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzPU7NYlbKIcQwzaCF4AaABAg,HeGfRTka3TQ,Чал болсода журогу жаш экен.андай анги эшектин шалпыйган аспабын кесип салуу керек.,offensive,offensive,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgxB0_2x1SUoI1Ply4N4AaABAg,9SK6boOSZX0,Мындай сиомкага тушкон согушчандар коп жашатбай олтуруп башын кесип кетет,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgzCFZrFjwG4RJ_g2mZ4AaABAg,fIXFhZQ1Irg,"Азаматсыңар, Кырк Чоро жана милиция, булар кандай уяты жок немелер, Карасартовага, анын ата энесине, бир туугандардарына наалат, бир кызын тыя албаганына, бүгүн буларды тыйбасаң эртең баарыбыз жаандан кийин жабырап чыккан козукарындай болуп, голубой, гей, лесбиянка болуп жайнап кетебиз. Менин укугум деп коёт, сенин укугуң жер үстүндө адамдай болуп, адамча жашоо, айбан дагы муну кылбайт, айгырга айгырдын секиргенин көргөн жокмун, уйдун көчүгүн уй жалаганын көргөн жокмун, булар эмне, уяты жоктор десе, булардын максаты өзүм билем деп кыргыздарга ушунун барын таратуу.",hate,hate,голубой,potentially_hate,CohereForAI/aya-expanse-8b
